date,amzn_close,amzn_volume,fb_close,fb_volume,intc_close,intc_volume
9/30/2016,837.309998,4430600,128.270004,18402900,37.75,24279300
10/3/2016,836.73999,2769400,128.770004,13156900,37.66,14113600
10/4/2016,834.030029,2950300,128.190002,14307500,37.540001,14393100
10/5/2016,844.359985,3469100,128.470001,12386800,37.990002,22420800
10/6/2016,841.659973,2684000,128.740005,11682700,38.07,15171400
10/7/2016,839.429993,2426200,128.990005,12804400,38.099998,16942500
10/10/2016,841.710022,1827100,130.240005,15138700,38.02,14954300
10/11/2016,831,3588200,128.880005,17537900,37.27,27650500
10/12/2016,834.090027,2380400,129.050003,11073000,37.130001,14053900
10/13/2016,829.280029,3091400,127.820000,17139300,36.970001,16936000
10/14/2016,822.960022,2999800,127.879997,13345300,37.450001,19123900
10/17/2016,812.950012,3361500,127.540001,11351700,37.290001,15788100
10/18/2016,817.650024,2512500,128.570007,13504000,37.75,42907800
10/19/2016,817.690002,2090700,130.110001,16752300,35.509998,75229000
10/20/2016,810.320007,3152000,130.000000,13167500,35.43,25669500
10/21/2016,818.98999,2793000,132.070007,19088800,35.150002,20813200
10/24/2016,838.090027,4060900,133.279999,17470200,35.259998,21524700
10/25/2016,835.179993,3248400,132.289993,13336800,35.099998,17860300
10/26/2016,822.590027,3998100,131.039993,13084700,34.919998,19977600
10/27/2016,818.359985,7406400,129.690002,16741400,34.810001,14634700
10/28/2016,776.320007,10841100,131.289993,24545500,34.740002,22296400
10/31/2016,789.820007,5413300,130.990005,15669000,34.869999,19188600
11/1/2016,785.409973,5305400,129.500000,22077800,34.52,25368200
11/2/2016,765.559998,5026500,127.169998,39640900,34.599998,21416400
11/3/2016,767.030029,3872500,120.000000,63766300,33.93,19400000
11/4/2016,755.049988,5122100,120.750000,30545500,33.610001,21914700
11/7/2016,784.929993,5984400,122.150002,23008900,34.689999,19296600
11/8/2016,787.75,3412600,124.220001,19460800,34.740002,14833100
11/9/2016,771.880005,8562900,123.180000,31916000,34.75,25999400
11/10/2016,742.380005,12747000,120.800003,67846700,34.5,28249900
11/11/2016,739.01001,6622800,119.019997,32840100,34.610001,22665000
11/14/2016,719.070007,7321300,115.080002,51377000,34.48,22558900
11/15/2016,743.23999,6755800,117.199997,34681400,34.91,20676100
11/16/2016,746.48999,3648800,116.339996,32397900,34.84,18565500
11/17/2016,756.400024,3690100,117.790001,18597800,35.02,15748500
11/18/2016,760.159973,4373400,117.019997,22879300,34.950001,16806900
11/21/2016,780,4614600,121.769997,35415400,34.98,14259500
11/22/2016,785.330017,5311300,121.470001,26089200,35.48,22327400
11/23/2016,780.119995,3540300,120.839996,15672100,35.200001,15843100
11/25/2016,780.369995,1837100,120.379997,8658600,35.439999,6372800
11/28/2016,766.77002,4438800,120.410004,18101300,35.509998,13549000
11/29/2016,762.52002,3272300,120.870003,18891000,35.310001,19581000
11/30/2016,750.570007,4625900,118.419998,30188900,34.700001,27016100
12/1/2016,743.650024,4666000,115.099998,43277000,33.759998,29618700
12/2/2016,740.340027,3561300,115.400002,25070400,34.16,21492500
12/5/2016,759.359985,4314700,117.430000,20201500,34.389999,14462000
12/6/2016,764.719971,3794700,117.309998,19131200,34.720001,15297700
12/7/2016,770.419983,3684900,117.949997,21913700,35.5,21710300
12/8/2016,767.330017,3189600,118.910004,22442800,35.700001,19966500
12/9/2016,768.659973,2470900,119.680000,17464700,35.759998,16326900
12/12/2016,760.119995,2963900,117.769997,17805500,35.970001,21985800
12/13/2016,774.340027,5285300,120.309998,29768000,36.799999,35773600
12/14/2016,768.820007,5454800,120.209999,25913100,36.549999,30819400
12/15/2016,761,3801900,120.570000,20139600,36.790001,23721500
12/16/2016,757.77002,4848200,119.870003,25324300,36.310001,38212800
12/19/2016,766,3113200,119.239998,15918100,36.889999,18744300
12/20/2016,771.219971,2703600,119.089996,13684400,37.209999,18551800
12/21/2016,770.599976,2044600,119.040001,10767600,36.98,14323600
12/22/2016,766.340027,2543600,117.400002,16258600,36.93,10793900
12/23/2016,760.590027,1981600,117.269997,10890000,36.970001,6287300
12/27/2016,771.400024,2638700,118.010002,12051500,37.07,9033700
12/28/2016,772.130005,3301000,116.919998,12087400,36.630001,12868600
12/29/2016,765.150024,3158300,116.349998,9934900,36.66,8447300
12/30/2016,749.869995,4139400,115.050003,18684100,36.27,17468000
1/3/2017,753.669983,3521100,116.860001,20663900,36.599998,20196500
1/4/2017,757.179993,2510500,118.690002,19630900,36.41,15915700
1/5/2017,780.450012,5830100,120.669998,19492200,36.349998,13986000
1/6/2017,795.98999,5986200,123.410004,28545300,36.48,15114000
1/9/2017,796.919983,3446100,124.900002,22880400,36.610001,19461400
1/10/2017,795.900024,2558400,124.349998,17324600,36.540001,15918800
1/11/2017,799.02002,2992800,126.089996,18356500,36.950001,22398400
1/12/2017,813.640015,4873900,126.620003,18653900,36.709999,20391900
1/13/2017,817.140015,3791900,128.339996,24884300,36.790001,15072200
1/17/2017,809.719971,3670500,127.870003,15294500,36.799999,20195200
1/18/2017,807.47998,2354200,127.919998,13145900,36.759998,15382500
1/19/2017,809.039978,2540800,127.550003,12195500,36.57,13654500
1/20/2017,808.330017,3376200,127.040001,19097200,36.939999,23950900
1/23/2017,817.880005,2797500,128.929993,16593600,36.77,27752600
1/24/2017,822.440002,2971700,129.369995,15162700,37.619999,35140900
1/25/2017,836.52002,3922600,131.479996,18731300,37.799999,32276400
1/26/2017,839.150024,3586300,132.779999,20020100,37.560001,34144800
1/27/2017,835.77002,2998700,132.179993,19539500,37.98,44368600
1/30/2017,830.380005,3747300,130.979996,18956100,37.419998,23954700
1/31/2017,823.47998,3137200,130.320007,19790500,36.82,27059100
2/1/2017,832.349976,3850200,133.229996,50139800,36.52,28380600
2/2/2017,839.950012,7350500,130.839996,54366400,36.68,31916900
2/3/2017,810.200012,10868800,130.979996,24804900,36.52,21038100
2/6/2017,807.640015,3897300,132.059998,17058500,36.27,21427000
2/7/2017,812.5,3466100,131.839996,14596400,36.349998,18581900
2/8/2017,819.710022,2858000,134.199997,22390600,36.380001,20807400
2/9/2017,821.359985,2484900,134.139999,16470600,35.459999,47802700
2/10/2017,827.460022,2429600,134.190002,15061900,35.34,44106500
2/13/2017,836.530029,4172600,134.050003,13526200,35.799999,28180600
2/14/2017,836.390015,2792400,133.850006,14364900,35.93,25734800
2/15/2017,842.700012,2968900,133.440002,13226500,36.049999,18452200
2/16/2017,844.140015,2714700,133.839996,12831100,36.41,21317500
2/17/2017,845.070007,3112300,133.529999,12276500,36.48,18909900
2/21/2017,856.440002,3507700,133.720001,14759100,36.52,20556000
2/22/2017,855.609985,2617000,136.119995,27360100,36.07,29904400
2/23/2017,852.190002,3462000,135.360001,18422500,36.18,22775000
2/24/2017,845.23999,3688000,135.440002,12625700,36.529999,18617600
2/27/2017,848.640015,2713600,136.410004,14306700,36.509998,14065200
2/28/2017,845.039978,2793700,135.539993,16112100,36.200001,24977000
3/1/2017,853.080017,2760100,137.419998,16257000,35.93,34085900
3/2/2017,848.909973,2132100,136.759995,12294800,35.91,23602100
3/3/2017,849.880005,1941100,137.169998,11160600,35.900002,17538100
3/6/2017,846.609985,2610400,137.419998,12748200,35.57,24416700
3/7/2017,846.02002,2247600,137.300003,13527100,35.799999,23434900
3/8/2017,850.5,2286500,137.720001,10184500,35.619999,20920100
3/9/2017,853,2048200,138.240005,15535300,35.82,23616800
3/10/2017,852.460022,2436400,138.789993,16314100,35.91,25402300
3/13/2017,854.590027,1909700,139.600006,10955500,35.16,53582900
3/14/2017,852.530029,2130600,139.320007,12944000,35.18,28586900
3/15/2017,852.969971,2562200,139.720001,19344800,35.099998,27996100
3/16/2017,853.419983,1842300,139.990005,13612900,35.139999,19616100
3/17/2017,852.309998,3384400,139.839996,20592800,35.27,30778900
3/20/2017,856.969971,2282700,139.940002,12099500,35.43,17322300
3/21/2017,843.200012,4382900,138.509995,29894800,35.040001,22814500
3/22/2017,848.059998,2658700,139.589996,17055400,35.369999,19144500
3/23/2017,847.380005,1953000,139.529999,13022800,35.27,20640400
3/24/2017,845.609985,2138300,140.339996,16664700,35.16,22188000
3/27/2017,846.820007,2755800,140.320007,12800500,35.389999,16992200
3/28/2017,856,3041600,141.759995,14679400,35.599998,18398100
3/29/2017,874.320007,4485800,142.649994,16527600,35.57,17202600
3/30/2017,876.340027,2762700,142.410004,12404000,35.75,16433000
3/31/2017,886.539978,3957600,142.050003,11478300,36.07,21438400
4/3/2017,891.51001,3422300,142.279999,13564000,36.16,32013600
4/4/2017,906.830017,4984700,141.729996,12948600,36.279999,18918000
4/5/2017,909.280029,7508400,141.850006,17158100,36.220001,22455500
4/6/2017,898.280029,6344100,141.169998,15103400,36.029999,20198200
4/7/2017,894.880005,3710900,140.779999,11818300,36.029999,15689500
4/10/2017,907.039978,3184300,141.039993,9039400,35.799999,19973700
4/11/2017,902.359985,3012700,139.919998,16638100,35.740002,22711800
4/12/2017,896.22998,2456100,139.580002,11612500,35.630001,19289800
4/13/2017,884.669983,3174600,139.389999,10965600,35.25,15764000
4/17/2017,901.98999,2854700,141.419998,11519700,35.48,12560700
4/18/2017,903.780029,2999200,140.960007,14807500,35.77,12321100
4/19/2017,899.200012,2870200,142.270004,15563900,35.91,16594600
4/20/2017,902.059998,2814400,143.800003,15968200,36.18,22968300
4/21/2017,898.530029,2420500,143.679993,12382000,36.32,20390500
4/24/2017,907.409973,3122900,145.470001,14407200,36.75,26305800
4/25/2017,907.619995,3380600,146.490005,17767500,36.869999,22066800
4/26/2017,909.289978,2608900,146.559998,12395000,36.93,27241000
4/27/2017,918.380005,5305500,147.699997,11275100,37.43,39890000
4/28/2017,924.98999,7364700,150.250000,30652200,36.150002,56769300
5/1/2017,948.22998,5466500,152.460007,25218300,36.310001,24825600
5/2/2017,946.940002,3848800,152.779999,21870400,36.970001,35813000
5/3/2017,941.030029,3582700,151.800003,29782500,36.98,22040300
5/4/2017,937.530029,2418400,150.850006,36225500,36.849998,16437100
5/5/2017,934.150024,2866400,150.240005,17148500,36.82,18119200
5/8/2017,949.039978,3415700,151.059998,15827500,36.540001,17660200
5/9/2017,952.820007,3262100,150.479996,17453900,36.369999,17819100
5/10/2017,948.950012,2096500,150.289993,12080700,36.009998,25133800
5/11/2017,947.619995,2194100,150.039993,11841900,35.689999,21508900
5/12/2017,961.349976,3625900,150.330002,9598200,35.529999,19730800
5/15/2017,957.969971,4270600,150.190002,15064700,35.630001,22120100
5/16/2017,966.070007,3126100,149.779999,14550800,35.82,22291800
5/17/2017,944.76001,5145600,144.850006,28300100,35.040001,26670200
5/18/2017,958.48999,3939300,147.660004,23031600,35.220001,17171900
5/19/2017,959.840027,3972100,148.059998,16187900,35.400002,18340100
5/22/2017,970.669983,2642200,148.240005,12586700,35.77,14638100
5/23/2017,971.539978,2415600,148.070007,12817800,35.860001,16903700
5/24/2017,980.349976,2446000,150.039993,17862400,36.119999,20640600
5/25/2017,993.380005,4822000,151.960007,19891400,36.259998,13148500
5/26/2017,995.780029,3469200,152.130005,14996200,36.259998,11145500
5/30/2017,996.700012,3263100,152.380005,13226000,36.18,13026900
5/31/2017,994.619995,3913100,151.460007,18023900,36.110001,17741900
6/1/2017,995.950012,2454800,151.529999,14530600,36.119999,17510900
6/2/2017,1006.72998,3752300,153.610001,16854400,36.32,19127400
6/5/2017,1011.340027,2719900,153.630005,12520400,36.34,11685700
6/6/2017,1003,3346400,152.809998,13457100,36.130001,18420900
6/7/2017,1010.070007,2823000,153.119995,12066700,36.259998,17192000
6/8/2017,1010.27002,2767900,154.710007,17799400,36.48,17154200
6/9/2017,978.309998,7647700,149.600006,35577700,35.709999,33322100
6/12/2017,964.909973,9447200,148.440002,33170200,35.73,28488300
6/13/2017,980.789978,4580000,150.679993,20483400,35.880001,20588200
6/14/2017,976.469971,3974900,150.250000,20808800,35.529999,19149000
6/15/2017,964.169983,5373900,149.800003,18994200,35.310001,20410000
6/16/2017,987.710022,11472700,150.639999,22882400,35.209999,30762800
6/19/2017,995.169983,5043400,152.869995,19026500,35.509998,21583800
6/20/2017,992.590027,4076800,152.250000,14743900,34.860001,21536500
6/21/2017,1002.22998,2922500,153.910004,15039800,34.580002,27138500
6/22/2017,1001.299988,2253400,153.399994,13005500,34.360001,24602900
6/23/2017,1003.73999,2879100,155.070007,18027000,34.189999,29260900
6/26/2017,993.97998,3386200,153.589996,18049700,34.07,18854800
6/27/2017,976.780029,3782400,150.580002,19360800,33.650002,27078900
6/28/2017,990.330017,3737600,153.240005,16719100,34.200001,25940100
6/29/2017,975.929993,4303000,151.039993,23973500,33.540001,25215700
6/30/2017,968,3390300,150.979996,17666000,33.740002,24432000
7/3/2017,953.659973,2909100,148.429993,13862700,33.459999,12676900
7/5/2017,971.400024,3653000,150.339996,14334300,34.34,30010800
7/6/2017,965.140015,3259600,148.820007,14951800,33.630001,20733200
7/7/2017,978.76001,2643400,151.440002,13615900,33.880001,18304500
7/10/2017,996.469971,3546300,153.500000,13378700,33.650002,29918400
7/11/2017,994.130005,2982700,155.270004,13667700,33.919998,25737500
7/12/2017,1006.51001,3608600,158.899994,22739400,34.25,23768300
7/13/2017,1000.630005,2880800,159.259995,13929200,34.240002,15046200
7/14/2017,1001.809998,2102500,159.970001,16371200,34.68,16316400
7/17/2017,1010.039978,3712600,159.729996,12858800,34.470001,21044400
7/18/2017,1024.449951,4007600,162.860001,23722900,34.529999,14362800
7/19/2017,1026.869995,2964000,164.139999,26273600,34.560001,17036200
7/20/2017,1028.699951,3097500,164.529999,18523100,34.75,17506200
7/21/2017,1025.670044,2734600,164.429993,14744000,34.73,22245000
7/24/2017,1038.949951,3288000,166.000000,17367000,34.5,16146300
7/25/2017,1039.869995,2447600,165.279999,15383200,34.669998,18096700
7/26/2017,1052.800049,2921300,165.610001,35236900,34.75,15499300
7/27/2017,1046,10991700,170.440002,68910700,34.970001,43062800
7/28/2017,1020.039978,7709400,172.449997,24557600,35.310001,36291500
7/31/2017,987.780029,7352100,169.250000,25478900,35.470001,27057000
8/1/2017,996.190002,4572600,169.860001,14385000,36.349998,38710200
8/2/2017,995.890015,4070000,169.300003,17433800,36.639999,35004300
8/3/2017,986.919983,3255800,168.589996,10793800,36.490002,26611300
8/4/2017,987.580017,2730300,169.619995,10777700,36.299999,20520300
8/7/2017,992.27002,2676600,171.979996,12787800,36.43,18169300
8/8/2017,989.840027,2902800,171.229996,14393500,36.41,22819900
8/9/2017,982.01001,3569700,171.179993,10815000,36.59,22796800
8/10/2017,956.919983,5684100,167.399994,20832700,36.139999,22693300
8/11/2017,967.98999,3468000,168.080002,13791200,35.869999,19275100
8/14/2017,983.299988,3172900,170.750000,12954200,36.34,18469400
8/15/2017,982.73999,2549300,171.000000,8729200,36,21706600
8/16/2017,978.179993,3132100,170.000000,15779900,35.810001,22014000
8/17/2017,960.570007,3512400,166.910004,17216000,35.169998,19525000
8/18/2017,958.469971,3284800,167.410004,15093600,35.009998,16231400
8/21/2017,953.289978,3164500,167.779999,11907500,34.919998,26493300
8/22/2017,966.900024,2750000,169.639999,11391000,34.650002,26097800
8/23/2017,958,2668300,168.710007,9856500,34.66,19648100
8/24/2017,952.450012,5195700,167.740005,14030400,34.709999,14301900
8/25/2017,945.26001,3324800,166.320007,12614500,34.669998,14726800
8/28/2017,946.02002,2596700,167.240005,8553700,34.650002,20712900
8/29/2017,954.059998,2874300,168.050003,11121000,34.73,15843700
8/30/2017,967.590027,2904600,169.919998,11138300,34.889999,18565000
8/31/2017,980.599976,3331500,171.970001,17226500,35.07,16366800
9/1/2017,978.25,2535900,172.020004,11677600,35.09,12822000
9/5/2017,965.27002,2883200,170.720001,13210900,35.02,18772000
9/6/2017,967.799988,2129900,172.089996,13906300,35.759998,28076400
9/7/2017,979.469971,2566800,173.210007,18049500,35.540001,16297100
9/8/2017,965.900024,2605300,170.949997,10998500,35.189999,14125000
9/11/2017,977.960022,2186700,173.509995,12372000,35.77,20037600
9/12/2017,982.580017,2481100,172.960007,11186300,36.09,19489900
9/13/2017,999.599976,3374700,173.050003,9119300,36.330002,15509800
9/14/2017,992.210022,3913300,170.960007,15615700,36.48,18093900
9/15/2017,986.789978,3760200,171.639999,15660500,37,33596100
9/18/2017,974.190002,3411300,170.009995,12954000,37,19393800
9/19/2017,969.859985,2671100,172.520004,13168600,37.23,23850500
9/20/2017,973.210022,2888800,172.169998,12264100,37.07,23957500
9/21/2017,964.650024,2337600,171.110001,11161400,37.200001,22954200
9/22/2017,955.099976,2641800,170.539993,12097100,37.18,21631800
9/25/2017,939.789978,5124000,162.869995,41251600,37.16,23180800
9/26/2017,938.599976,3564800,164.210007,23363300,37.470001,29790400
9/27/2017,950.869995,3148900,167.679993,19242500,37.540001,25981400
9/28/2017,956.400024,2522600,168.729996,12178700,37.830002,21171400
9/29/2017,961.349976,2543800,170.869995,15340400,38.080002,23217300
10/2/2017,959.190002,2442900,169.470001,13392300,39.040001,37394500
10/3/2017,957.099976,2666600,169.960007,8190300,39.380001,34002200
10/4/2017,965.450012,2527400,168.419998,12127900,39.34,28368800
10/5/2017,980.849976,3229200,171.240005,14580600,39.529999,17710300
10/6/2017,989.580017,3782100,172.229996,13124500,39.630001,18887500
10/9/2017,990.98999,2938600,172.500000,14570400,39.860001,18494100
10/10/2017,987.200012,3084900,171.589996,11341100,39.650002,29890000
10/11/2017,995,2337100,172.740005,11283700,39.299999,30754700
10/12/2017,1000.929993,4067300,172.550003,10351000,39.189999,18286900
10/13/2017,1002.940002,2431500,173.740005,13658300,39.669998,16829400
10/16/2017,1006.340027,2008900,174.520004,11498800,39.759998,12489100
10/17/2017,1009.130005,2319700,176.110001,15990100,39.790001,15532800
10/18/2017,997,2499700,176.029999,12752400,40.25,21424600
10/19/2017,986.609985,3108200,174.559998,14048400,40.09,19222700
10/20/2017,982.909973,2365100,174.979996,12602200,40.43,18335700
10/23/2017,966.299988,3494100,171.270004,13852700,40.830002,28647000
10/24/2017,975.900024,2723900,171.800003,12267900,40.950001,19652400
10/25/2017,972.909973,3033100,170.600006,15868200,40.779999,24031700
10/26/2017,972.429993,5618700,170.630005,11833100,41.349998,38247400
10/27/2017,1100.949951,16565000,177.880005,30285300,44.400002,90028300
10/30/2017,1110.849976,6613100,179.869995,24353200,44.369999,48161500
10/31/2017,1105.280029,3477000,180.059998,20174200,45.490002,47000900
11/1/2017,1103.680054,3755500,182.660004,40918300,46.709999,47813700
11/2/2017,1094.219971,3684900,178.919998,35529900,47.099998,44602300
11/3/2017,1111.599976,3751500,178.919998,17822100,46.34,39298100
11/6/2017,1120.660034,3381100,180.169998,13312700,46.700001,34035000
11/7/2017,1123.170044,2689000,180.250000,12928200,46.779999,24461400
11/8/2017,1132.880005,2581500,179.559998,10494100,46.700001,21565800
11/9/2017,1129.130005,3732700,179.300003,12610300,46.299999,25570400
11/10/2017,1125.349976,2179900,178.460007,11070200,45.580002,24095400
11/13/2017,1129.170044,2918400,178.770004,9523400,45.75,18999000
11/14/2017,1136.839966,3138400,178.070007,9585900,45.860001,22201200
11/15/2017,1126.689941,3928700,177.949997,10253700,45.459999,17157200
11/16/2017,1137.290039,2213300,179.589996,15607600,45.650002,26439400
11/17/2017,1129.880005,2413400,179.000000,13018000,44.630001,63798000
11/20/2017,1126.310059,2163900,178.740005,10052400,44.619999,22420000
11/21/2017,1139.48999,2479400,181.860001,14504000,44.939999,21871000
11/22/2017,1156.160034,3555300,180.869995,10376300,44.650002,19538300
11/24/2017,1186,3528000,182.779999,9426300,44.75,6465800
11/27/2017,1195.829956,6744000,183.029999,12344500,44.490002,18202100
11/28/2017,1193.599976,4559400,182.419998,14379700,44.73,20194100
11/29/2017,1161.27002,9257500,175.130005,41933500,43.950001,27036900
11/30/2017,1176.75,4509200,177.179993,25307600,44.84,34145300
12/1/2017,1162.349976,4107100,175.100006,20182500,44.68,26656300
12/4/2017,1133.949951,5931900,171.470001,24459400,44.490002,28000800
12/5/2017,1141.569946,4079800,172.830002,20184900,43.439999,30626900
12/6/2017,1152.349976,2853300,176.059998,20255800,43.450001,27710800
12/7/2017,1159.790039,2511600,180.139999,20404500,43.080002,32708400
12/8/2017,1162,3050100,179.000000,19883800,43.349998,23154700
12/11/2017,1168.920044,2363500,179.039993,13168600,43.66,20425900
12/12/2017,1165.079956,2235900,176.960007,16854100,43.330002,16557400
12/13/2017,1164.130005,2616800,178.300003,14615700,43.34,21399500
12/14/2017,1174.26001,3214300,178.389999,13591000,43.259998,19644900
12/15/2017,1179.140015,4778600,180.179993,28463100,44.560001,47477000
12/18/2017,1190.579956,2947600,180.820007,17265400,46.259998,50369300
12/19/2017,1187.380005,2587800,179.509995,14920600,47.040001,41421100
12/20/2017,1177.619995,2371200,177.889999,11860500,47.560001,40935000
12/21/2017,1174.76001,2123100,177.449997,11600700,46.759998,42963500
12/22/2017,1168.359985,1585100,177.199997,8509500,46.700001,33913500
12/26/2017,1176.76001,2005200,175.990005,8897300,46.080002,15533300
12/27/2017,1182.26001,1867200,177.619995,9496100,46.110001,13359700
12/28/2017,1186.099976,1841700,177.919998,12220800,46.220001,9504400
12/29/2017,1169.469971,2688400,176.460007,10261500,46.16,17394500
1/2/2018,1189.01001,2694500,181.419998,18151900,46.849998,23370800
1/3/2018,1204.199951,3108800,184.669998,16886600,45.259998,116479000
1/4/2018,1209.589966,3022100,184.330002,13880900,44.43,89209100
1/5/2018,1229.140015,3544700,186.850006,13574500,44.740002,41824000
1/8/2018,1246.869995,4279500,188.279999,17994700,44.740002,33733800
1/9/2018,1252.699951,3661300,187.869995,12393100,43.619999,44282300
1/10/2018,1254.329956,2686000,187.839996,10529900,42.5,45735000
1/11/2018,1276.680054,3125000,187.770004,9588600,43.41,35371500
1/12/2018,1305.199951,5443700,179.369995,77551300,43.240002,29973600
1/16/2018,1304.859985,7220700,178.389999,36183800,43.139999,38367200
1/17/2018,1295,5253800,177.600006,27992400,44.389999,32368600
1/18/2018,1293.319946,4026900,179.800003,23304900,44.48,26826500
1/19/2018,1294.579956,4578500,181.289993,26826500,44.82,25780200
1/22/2018,1327.310059,4140100,185.369995,21059500,45.75,27706800
1/23/2018,1362.540039,5169300,189.350006,25678800,46.060001,22135100
1/24/2018,1357.51001,6807500,186.550003,24334500,45.509998,32464200
1/25/2018,1377.949951,4753000,187.479996,17377700,45.299999,36758700
1/26/2018,1402.050049,4857300,190.000000,17759200,50.080002,86916100
1/29/2018,1417.680054,5701900,185.979996,20453200,49.98,46304000
1/30/2018,1437.819946,5871900,187.119995,20858600,48.790001,32814600
1/31/2018,1450.890015,6424700,186.889999,43275100,48.139999,41619900
2/1/2018,1390,9113800,193.089996,54211300,47.650002,28840400
2/2/2018,1429.949951,11125700,190.279999,26677500,46.150002,28663000
2/5/2018,1390,11495000,181.259995,33128200,44.52,47869000
2/6/2018,1442.839966,11066800,185.309998,37758500,44.91,58145400
2/7/2018,1416.780029,7162700,180.179993,27601900,45.200001,37508400
2/8/2018,1350.5,8578600,171.580002,38478300,42.75,43151300
2/9/2018,1339.599976,14141500,176.110001,39887600,43.950001,49301100
2/12/2018,1386.22998,6738900,176.410004,32092100,44.830002,28379500
2/13/2018,1414.51001,5917900,173.149994,21809400,44.459999,19517600
2/14/2018,1451.050049,5959200,179.520004,28929700,45.380001,19922000
2/15/2018,1461.76001,5652700,179.960007,20922100,45.919998,23536800
2/16/2018,1448.689941,4472600,177.360001,20645300,45.560001,21475200
2/20/2018,1468.349976,6499200,176.009995,21204900,46.32,25512000
2/21/2018,1482.920044,6304400,177.910004,23200800,45.939999,27527500
2/22/2018,1485.339966,4858100,178.990005,18464200,45.799999,16946400
2/23/2018,1500,4418100,183.289993,19007300,47.73,26040900
2/26/2018,1521.949951,4955000,184.929993,17599700,49.110001,26992300
2/27/2018,1511.97998,4808800,181.460007,15849800,49.91,43624100
2/28/2018,1512.449951,4515000,178.320007,18783000,49.290001,35541200
3/1/2018,1493.449951,6835200,175.940002,23201600,47.84,36326600
3/2/2018,1500.25,6587600,176.619995,20025900,48.98,33310600
3/5/2018,1523.609985,5233900,180.399994,16189300,49.75,30826500
3/6/2018,1537.640015,4561700,179.779999,15086800,50.709999,39132300
3/7/2018,1545,4174100,183.710007,19097300,51.32,31801900
3/8/2018,1551.859985,3862600,182.339996,17225900,50.740002,29481200
3/9/2018,1578.890015,4534300,185.229996,18526300,52.189999,32727900
3/12/2018,1598.390015,5174200,184.759995,15301200,51.52,32044400
3/13/2018,1588.180054,6531900,181.880005,18067500,51.779999,45573900
3/14/2018,1591,4259400,184.190002,16821700,51.860001,24993500
3/15/2018,1582.319946,4069700,183.860001,15614300,50.880001,25631200
3/16/2018,1571.680054,5425000,185.089996,24403400,51.169998,42559800
3/19/2018,1544.930054,6580800,172.559998,88140100,50.830002,31115200
3/20/2018,1586.51001,4581600,168.149994,129851800,51.549999,22215000
3/21/2018,1581.859985,4750800,169.389999,106598800,51.560001,23239500
3/22/2018,1544.920044,6320600,164.889999,73743000,50.830002,30916000
3/23/2018,1495.560059,8006000,159.389999,53609700,49.360001,37683900
3/26/2018,1555.859985,5624700,160.059998,126116600,52.48,39306200
3/27/2018,1497.050049,6999600,152.220001,79117000,51.189999,38777000
3/28/2018,1431.420044,13705300,153.029999,60029200,49.599998,37970900
3/29/2018,1447.339966,12581100,159.789993,59434300,52.080002,45265800
4/2/2018,1371.98999,10463600,155.389999,36796000,48.919998,67187800
4/3/2018,1392.050049,10231200,156.110001,42543900,49.75,39432400
4/4/2018,1410.569946,6982300,155.100006,49885600,49.990002,30370000
4/5/2018,1451.75,6413500,159.339996,41449600,50.380001,25115400
4/6/2018,1405.22998,5882300,157.199997,41644800,48.790001,28215200
4/9/2018,1406.079956,4208200,157.929993,34915200,49.549999,31437000
4/10/2018,1436.219971,4254100,165.039993,57889300,51.27,25906400
4/11/2018,1427.050049,3582500,166.320007,56144600,51.099998,17568400
4/12/2018,1448.5,3135000,163.869995,38263000,52.720001,29781400
4/13/2018,1430.790039,3685300,164.520004,19990600,51.860001,20884900
4/16/2018,1441.5,2808600,164.830002,18119400,52.400002,18855500
4/17/2018,1503.829956,5114400,168.660004,22743000,53.540001,21228700
4/18/2018,1527.839966,5227500,166.360001,20969600,53.610001,22164700
4/19/2018,1556.910034,6523700,168.100006,22235000,52.220001,25422400
4/20/2018,1527.48999,5541600,166.279999,19119400,51.529999,26910100
4/23/2018,1517.859985,4465400,165.839996,23088100,51.099998,21706700
4/24/2018,1460.089966,7494700,159.690002,35079900,51.450001,42494700
4/25/2018,1460.170044,6587300,159.690002,41083600,51.380001,25752800
4/26/2018,1517.959961,8801100,174.160004,77556900,53.049999,39575000
4/27/2018,1572.619995,13053200,173.589996,29804700,52.73,69888100
4/30/2018,1566.130005,5464100,172.000000,20750500,51.619999,36417400
5/1/2018,1582.26001,4572100,173.860001,26025900,53.330002,27600800
5/2/2018,1569.680054,4360300,176.070007,30424500,52.310001,25778300
5/3/2018,1572.079956,4251900,174.020004,24026100,52.279999,28561000
5/4/2018,1580.949951,3443600,176.610001,17677800,52.779999,25642500
5/7/2018,1600.140015,3801900,177.970001,18697200,53.330002,20285700
5/8/2018,1592.390015,3067900,178.919998,15577200,53.630001,21026800
5/9/2018,1608,3637300,182.660004,23282800,54.34,19827500
5/10/2018,1609.079956,2817500,185.529999,21071400,54.98,18715900
5/11/2018,1602.910034,2263900,186.990005,21207800,54.669998,15405000
5/14/2018,1601.540039,2509500,186.639999,15646700,54.900002,21878200
5/15/2018,1576.119995,5077500,184.320007,15429400,53.919998,21712600
5/16/2018,1587.280029,2570600,183.199997,16975500,54.639999,16260500
5/17/2018,1581.76001,2147600,183.759995,14840700,54.810001,16872600
5/18/2018,1574.369995,2642600,182.679993,13130500,53.5,23679900
5/21/2018,1585.459961,2925200,184.490005,13532900,54.32,25367400
